source_node_id,target_node_id,bridge_score,semantic_score,keyword_score,function_match,is_mapped,expert_tier,relevance,rationale,node2vec_score
aiuc_1:A005,owasp_agentic:ASI09,0.09102244389027432,0.5927995784253679,0.05405267925165348,0.0,0,None,None,None,0.3564396586488985
aiuc_1:A005,owasp_agentic:ASI10,0.06521739130434784,0.3033912856871276,0.0022099958698034963,1.0,0,None,None,None,0.30195727765645797
aiuc_1:A006,owasp_agentic:ASI01,0.09291521486643435,0.5764149298764548,0.017304037514685382,0.0,0,None,None,None,0.3092696154864345
aiuc_1:A006,owasp_agentic:ASI02,0.10638297872340434,0.7207335078109672,0.01295853163550068,1.0,0,None,None,None,0.4059049304500564
aiuc_1:A006,owasp_agentic:ASI03,0.10582010582010587,0.668324794353411,0.0063545712721954665,1.0,0,None,None,None,0.38058000395778413
aiuc_1:A006,owasp_agentic:ASI04,0.08139534883720935,0.1485384660315669,0.0012160829248291398,1.0,0,None,None,None,0.3541985957567113
aiuc_1:A006,owasp_agentic:ASI05,0.10467980295566513,0.581638998546226,0.00137215741908842,1.0,0,None,None,None,0.3691216522579729
aiuc_1:A006,owasp_agentic:ASI06,0.13957055214723946,0.21080861089153713,0.010267948905094432,1.0,1,Related,Secondary,ISOLATE,0.5555130549953229
aiuc_1:A006,owasp_agentic:ASI07,0.07116788321167886,0.8495954052529081,0.0068439315178189615,1.0,0,None,None,None,0.3579722762663303
aiuc_1:A006,owasp_agentic:ASI08,0.0760401721664276,0.5345649063779522,0.006470067635741367,0.0,0,None,None,None,0.2531842912364497
aiuc_1:A006,owasp_agentic:ASI09,0.08884073672806059,0.3776900526075978,0.01140607713614077,0.0,0,None,None,None,0.3093479032121747
aiuc_1:A006,owasp_agentic:ASI10,0.08700322234156814,0.35647917886209446,0.0021792553166435492,1.0,0,None,None,None,0.27600081286597333
aiuc_1:A007,owasp_agentic:ASI01,0.0959409594095941,0.4780112526909407,0.0058308661051454085,1.0,0,None,None,None,0.30356749038305586
aiuc_1:A007,owasp_agentic:ASI02,0.10764872521246471,0.7082669994976638,0.02915488809693179,1.0,1,Related,Secondary,SCOPE,0.5087017317644092
aiuc_1:A007,owasp_agentic:ASI03,0.10860366713681252,0.45183012051902727,0.0028924126497445503,1.0,1,Related,Secondary,SCOPE,0.5225217851587427
aiuc_1:A007,owasp_agentic:ASI04,0.10158730158730166,0.3871080100457786,0.041743272978770875,1.0,1,Related,Secondary,SCOPE,0.5062613064342328
aiuc_1:A007,owasp_agentic:ASI05,0.0971502590673576,0.7276164904029707,0.006500035477403783,1.0,0,None,None,None,0.3538880332177735
aiuc_1:A007,owasp_agentic:ASI06,0.10350318471337594,0.11931902169021005,0.0024606167177695618,1.0,0,None,None,None,0.32085305631089983
aiuc_1:A007,owasp_agentic:ASI07,0.07400000000000002,0.8434311635619592,0.00311515494093841,1.0,0,None,None,None,0.38736144113033055
aiuc_1:A007,owasp_agentic:ASI08,0.1023622047244096,0.33529419642101416,0.02139806516742541,1.0,0,None,None,None,0.3235472477350184
aiuc_1:A007,owasp_agentic:ASI09,0.10277136258660499,0.3431328838614604,0.0009898869118673416,1.0,0,None,None,None,0.3306962822270945
aiuc_1:A007,owasp_agentic:ASI10,0.09442548350398175,0.6271110047043142,0.03744657814299328,1.0,0,None,None,None,0.29064646391667487
aiuc_1:B001,owasp_agentic:ASI01,0.13654618473895574,0.6730654914867358,0.06581534607745332,1.0,1,Direct,Primary,VALID,0.46074205849952854
aiuc_1:B001,owasp_agentic:ASI02,0.10206185567010306,0.569784699383028,0.0752045330527898,1.0,0,None,None,None,0.32901193626650604
aiuc_1:B001,owasp_agentic:ASI03,0.10051282051282051,0.33900063663571167,0.047262856021400027,1.0,0,None,None,None,0.29687963379823534
aiuc_1:B001,owasp_agentic:ASI04,0.05483870967741937,0.21760491077491131,0.043856984526219486,1.0,0,None,None,None,0.17155129626586987
aiuc_1:B001,owasp_agentic:ASI05,0.1678681771369722,0.7306006990316362,0.06479346775033759,1.0,1,Related,Secondary,VALID,0.5055727732791153
aiuc_1:B001,owasp_agentic:ASI06,0.17224880382775132,0.25783447000784493,0.05926651572296951,1.0,1,Direct,Primary,VALID,0.5289437581186833
aiuc_1:B001,owasp_agentic:ASI07,0.05912596401028282,0.8438843055400892,0.003966563440321843,0.0,0,None,None,None,0.3104416385108023
aiuc_1:B001,owasp_agentic:ASI08,0.13972286374133958,0.5926824741165173,0.058764920489695546,1.0,0,None,None,None,0.36990390209930035
aiuc_1:B001,owasp_agentic:ASI09,0.12499999999999983,0.19172110946809437,0.04831285570227835,1.0,0,None,None,None,0.3267216537679925
aiuc_1:B001,owasp_agentic:ASI10,0.159702878365831,0.5939545762797629,0.07480120381012403,1.0,1,Related,Secondary,VALID,0.429011904821102
aiuc_1:B002,owasp_agentic:ASI01,0.15899999999999986,0.8319372657066955,0.08405288532590807,1.0,1,Direct,Primary,PREV,0.4871221036053853
aiuc_1:B002,owasp_agentic:ASI02,0.09717868338557992,0.6386349196317342,0.058099972938313225,0.0,0,None,None,None,0.3508616368559731
aiuc_1:B002,owasp_agentic:ASI03,0.09222797927461135,0.4726450762631285,0.057164046614155896,0.0,0,None,None,None,0.2995805176263097
aiuc_1:B002,owasp_agentic:ASI04,0.07246376811594205,0.16013488054106823,0.011489759691570595,0.0,0,None,None,None,0.2640051165545673
aiuc_1:B002,owasp_agentic:ASI05,0.16266944734098024,0.8365485254145569,0.07655596822478448,1.0,1,Related,Secondary,PREV,0.45538386558932425
aiuc_1:B002,owasp_agentic:ASI06,0.14267990074441692,0.43718604017185,0.07082913023602048,1.0,1,Direct,Primary,PREV,0.5322355877380295
aiuc_1:B002,owasp_agentic:ASI07,0.08783783783783788,0.5835662114185153,0.004328027863316129,0.0,0,None,None,None,0.4024247777158022
aiuc_1:B002,owasp_agentic:ASI08,0.11136624569460392,0.35075559848938187,0.048698789617912235,1.0,0,None,None,None,0.3477245694544926
aiuc_1:B002,owasp_agentic:ASI09,0.10578661844484614,0.3318976721497002,0.10410945806704774,1.0,0,None,None,None,0.3262138971103534
aiuc_1:B002,owasp_agentic:ASI10,0.11716621253405991,0.3090884492675903,0.05694435960606701,1.0,0,None,None,None,0.2873317531125358
aiuc_1:B003,owasp_agentic:ASI01,0.07785888077858881,0.5515433036530597,0.061128752448374964,1.0,0,None,None,None,0.23237325939313835
aiuc_1:B003,owasp_agentic:ASI02,0.08823529411764716,0.7339433993214656,0.06498007614817232,0.0,0,None,None,None,0.34065248216802746
aiuc_1:B003,owasp_agentic:ASI03,0.10000000000000013,0.40188832187849194,0.046628545359611466,0.0,1,Related,Secondary,PREV,0.5105913978730564
aiuc_1:B003,owasp_agentic:ASI04,0.05837173579109066,0.21406947586308495,0.0658452486819205,0.0,0,None,None,None,0.25835286278781583
aiuc_1:B003,owasp_agentic:ASI05,0.09492847854356315,0.6819517634214848,0.08279714605985206,1.0,0,None,None,None,0.361436768006327
aiuc_1:B003,owasp_agentic:ASI06,0.088607594936709,0.11715028282413567,0.06383206701733034,1.0,0,None,None,None,0.36075744357148276
aiuc_1:B003,owasp_agentic:ASI07,0.05765407554671972,0.820236974267433,0.06597167019829317,0.0,0,None,None,None,0.35959077273973383
aiuc_1:B003,owasp_agentic:ASI08,0.09448818897637809,0.45449621097838433,0.00761970026564396,1.0,0,None,None,None,0.3465267279804144
aiuc_1:B003,owasp_agentic:ASI09,0.08077360637087594,0.5467199097213093,0.08114554255297,1.0,0,None,None,None,0.2889174463933465
aiuc_1:B003,owasp_agentic:ASI10,0.11149825783972127,0.552461566861843,0.06107605272579312,1.0,1,Related,Secondary,PREV,0.49155330521810603
aiuc_1:B004,owasp_agentic:ASI01,0.10740354535974962,0.7098057654156398,0.013045617622459897,1.0,0,None,None,None,0.3066324531133612
aiuc_1:B004,owasp_agentic:ASI02,0.09792626728110598,0.8662497007129064,0.0029249573511076366,0.0,0,None,None,None,0.3705579862564632
aiuc_1:B004,owasp_agentic:ASI03,0.09873708381171065,0.2867239425982985,0.06572242887423341,0.0,0,None,None,None,0.3413414100842864
aiuc_1:B004,owasp_agentic:ASI04,0.06527093596059114,0.1893127685321243,0.06267594186400763,0.0,0,None,None,None,0.2998057082615685
aiuc_1:B004,owasp_agentic:ASI05,0.11868131868131865,0.6725126303338527,0.00189668929395588,1.0,0,None,None,None,0.3660248767785427
aiuc_1:B004,owasp_agentic:ASI06,0.12793733681462144,0.23400797050033054,0.05451872062257877,1.0,0,None,None,None,0.44332416632584476
aiuc_1:B004,owasp_agentic:ASI07,0.07272727272727275,0.6729578820875187,0.06699393347091505,0.0,0,None,None,None,0.3822978997176293
aiuc_1:B004,owasp_agentic:ASI08,0.08739076154806494,0.4654015274775521,0.00976161082177804,1.0,0,None,None,None,0.33442235589214203
aiuc_1:B004,owasp_agentic:ASI09,0.1396761133603237,0.508267077173874,0.08451168419747018,1.0,1,Related,Secondary,PREV,0.476152519126815
aiuc_1:B004,owasp_agentic:ASI10,0.10214007782101157,0.36665045420933856,0.01425368878622888,1.0,0,None,None,None,0.3304171830974129
aiuc_1:B005,owasp_agentic:ASI01,0.11045828437132786,0.5359939399387026,0.06684298307955383,1.0,1,Direct,Primary,PREV,0.4865810264005407
aiuc_1:B005,owasp_agentic:ASI02,0.08364544319600503,0.7107000116214672,0.06586483349462563,0.0,0,None,None,None,0.3074508141341466
aiuc_1:B005,owasp_agentic:ASI03,0.09000000000000005,0.48637830506250446,0.056811215129255056,0.0,0,None,None,None,0.3285305335055698
aiuc_1:B005,owasp_agentic:ASI04,0.052631578947368446,0.20313699684742725,0.02618962333514757,0.0,0,None,None,None,0.1395336898021847
aiuc_1:B005,owasp_agentic:ASI05,0.1281741233373641,0.9142988531020144,0.09562537829760706,1.0,1,Related,Secondary,PREV,0.44635157909345846
aiuc_1:B005,owasp_agentic:ASI06,0.13062409288824403,0.4691034319758317,0.08189782924347437,1.0,1,Direct,Primary,PREV,0.5383384624471842
aiuc_1:B005,owasp_agentic:ASI07,0.06861063464837054,0.518494988044258,0.03491957061011017,0.0,0,None,None,None,0.3679349671984825
aiuc_1:B005,owasp_agentic:ASI08,0.13748191027496404,0.34354702662683567,0.05701445587655725,1.0,1,Related,Secondary,PREV,0.462700408885258
aiuc_1:B005,owasp_agentic:ASI09,0.0855057351407716,0.4534785865250182,0.05331911629181676,1.0,0,None,None,None,0.22318524951695223
aiuc_1:B005,owasp_agentic:ASI10,0.11016949152542369,0.24878223173369016,0.0486797058233096,1.0,0,None,None,None,0.36598741468906937
aiuc_1:B006,owasp_agentic:ASI01,0.14687100893997454,0.6238870924833236,0.0450331057435157,1.0,1,Direct,Primary,SCOPE,0.47556356852419396
aiuc_1:B006,owasp_agentic:ASI02,0.14347826086956542,0.8234004173279412,0.09347396304665236,1.0,1,Direct,Primary,SCOPE,0.6398625126337565
aiuc_1:B006,owasp_agentic:ASI03,0.13421828908554592,0.5174343613071737,0.10516567807696325,1.0,1,Direct,Primary,SCOPE,0.5588221286901618
aiuc_1:B006,owasp_agentic:ASI04,0.10742496050552934,0.15015684429604642,0.029224389567206917,1.0,0,None,None,None,0.35463889811049926
aiuc_1:B006,owasp_agentic:ASI05,0.14939434724091535,0.5367566184195898,0.02425998063146752,1.0,1,Direct,Primary,SCOPE,0.5268242290912771
aiuc_1:B006,owasp_agentic:ASI06,0.16086235489220596,0.19934888187763658,0.013462729922680423,1.0,1,Related,Secondary,SCOPE,0.6128930494043403
aiuc_1:B006,owasp_agentic:ASI07,0.1404612159329142,0.6689584482805155,0.07155781722483588,1.0,1,Direct,Primary,SCOPE,0.6595906274891121
aiuc_1:B006,owasp_agentic:ASI08,0.16282894736842138,0.2738831073030838,0.04286390474867266,1.0,1,Related,Secondary,SCOPE,0.5419529435693922
aiuc_1:B006,owasp_agentic:ASI09,0.13981042654028433,0.541090623356548,0.0385079249219213,1.0,0,None,None,None,0.4469253852617246
aiuc_1:B006,owasp_agentic:ASI10,0.1440377804014168,0.7246891877629408,0.1319798588053754,1.0,1,Direct,Primary,SCOPE,0.49305644982435687
aiuc_1:B007,owasp_agentic:ASI01,0.07967770814682171,0.46826730653177484,0.048263902458776736,1.0,0,None,None,None,0.3690542276746437
aiuc_1:B007,owasp_agentic:ASI02,0.17577706323687028,0.7424848187689925,0.09991397794663279,1.0,1,Direct,Primary,SCOPE,0.5695764229963076
aiuc_1:B007,owasp_agentic:ASI03,0.17628205128205124,0.8388593817055634,0.06405272269118437,1.0,1,Direct,Primary,SCOPE,0.5143956079635135
aiuc_1:B007,owasp_agentic:ASI04,0.08029978586723771,0.18126997943862308,0.054964262743138315,1.0,0,None,None,None,0.3339903466793077
aiuc_1:B007,owasp_agentic:ASI05,0.10142180094786726,0.5357582095891998,0.0898420184928138,1.0,0,None,None,None,0.3515872453405907
aiuc_1:B007,owasp_agentic:ASI06,0.10043668122270737,0.18990398794839763,0.060624148764379535,1.0,0,None,None,None,0.38543388992464994
aiuc_1:B007,owasp_agentic:ASI07,0.0853503184713376,0.6758202241357366,0.09014695344366268,1.0,0,None,None,None,0.45578817938679517
aiuc_1:B007,owasp_agentic:ASI08,0.07978723404255315,0.27121704584293566,0.03155159296890455,1.0,0,None,None,None,0.2934903459701937
aiuc_1:B007,owasp_agentic:ASI09,0.1705069124423961,0.6165834211456465,0.06622647378882981,1.0,1,Related,Secondary,SCOPE,0.4410986351569024
aiuc_1:B007,owasp_agentic:ASI10,0.17155963302752286,0.5030729250076655,0.034367978236406645,1.0,1,Related,Secondary,SCOPE,0.4425199435512571
aiuc_1:B008,owasp_agentic:ASI01,0.09295499021526406,0.43706505080607566,0.020450812023370714,0.0,0,None,None,None,0.3091048049371503
aiuc_1:B008,owasp_agentic:ASI02,0.16666666666666652,0.7429678245475875,0.03391278838123232,1.0,1,Related,Secondary,ISOLATE,0.5362950517784388
aiuc_1:B008,owasp_agentic:ASI03,0.16589861751152055,0.4885077532991821,0.03587067570577881,1.0,1,Direct,Primary,ISOLATE,0.5262482680181598
aiuc_1:B008,owasp_agentic:ASI04,0.1616161616161615,0.4549302227675057,0.02565777568783371,1.0,1,Direct,Primary,ISOLATE,0.48130219201787444
aiuc_1:B008,owasp_agentic:ASI05,0.16884531590413931,0.48063549705793746,0.02346443593887265,1.0,1,Direct,Primary,ISOLATE,0.45529938736049547
aiuc_1:B008,owasp_agentic:ASI06,0.09665871121718372,0.17577199013322262,0.011496535976779378,1.0,0,None,None,None,0.3109992689949844
aiuc_1:B008,owasp_agentic:ASI07,0.17204301075268824,0.8317142396810038,0.03810953658801528,1.0,1,Direct,Primary,ISOLATE,0.6250330738276868
aiuc_1:B008,owasp_agentic:ASI08,0.07674418604651162,0.35647437883132216,0.025086841037833773,0.0,0,None,None,None,0.2524605268436662
aiuc_1:B008,owasp_agentic:ASI09,0.10065237651444531,0.2138747255672712,0.004283499327672087,0.0,0,None,None,None,0.2786475181292633
aiuc_1:B008,owasp_agentic:ASI10,0.1635651322233103,0.7917874430479768,0.02348148735924933,1.0,1,Direct,Primary,ISOLATE,0.3911956883995853
aiuc_1:B009,owasp_agentic:ASI01,0.10126582278481011,0.5958886367303009,0.012777341272434309,1.0,0,None,None,None,0.36116203141773856
aiuc_1:B009,owasp_agentic:ASI02,0.1084967320261439,0.7235989008912329,0.013089286583007072,1.0,0,None,None,None,0.3960707237905343
aiuc_1:B009,owasp_agentic:ASI03,0.1021992238033636,0.3355921609018791,0.006398081479062886,1.0,0,None,None,None,0.33973155960134926
aiuc_1:B009,owasp_agentic:ASI04,0.071932299012694,0.270568148261157,0.0,1.0,0,None,None,None,0.24219836481860482
aiuc_1:B009,owasp_agentic:ASI05,0.12162162162162177,0.864750603282739,0.012346540565774677,1.0,1,Related,Secondary,SCOPE,0.44923504382443014
aiuc_1:B009,owasp_agentic:ASI06,0.12278106508875758,0.32799132297841793,0.010338254290277469,1.0,1,Related,Secondary,SCOPE,0.5225672699013371
aiuc_1:B009,owasp_agentic:ASI07,0.07486631016042786,0.7886356632133943,0.0,1.0,0,None,None,None,0.31593285104066027
aiuc_1:B009,owasp_agentic:ASI08,0.11175616835994212,0.4151983579637989,0.009506522057917346,1.0,0,None,None,None,0.37923651161262467
aiuc_1:B009,owasp_agentic:ASI09,0.12444933920704837,0.25423903712352725,0.013152420463405512,1.0,1,Related,Secondary,SCOPE,0.42072622440635044
aiuc_1:B009,owasp_agentic:ASI10,0.11982570806100215,0.3291312086423271,0.011242755667309647,1.0,1,Related,Secondary,SCOPE,0.4093415813604548
aiuc_1:C001,owasp_agentic:ASI01,0.06644518272425244,0.38055345843799765,0.022130278969447734,1.0,0,None,None,None,0.3227421625972924
aiuc_1:C001,owasp_agentic:ASI02,0.02767749699157641,0.7844520258517059,0.10035789055792682,0.0,0,None,None,None,0.2595555819502553
aiuc_1:C001,owasp_agentic:ASI03,0.02754491017964071,0.2605021847455387,0.022817829889682995,1.0,0,None,None,None,0.24720692942281436
aiuc_1:C001,owasp_agentic:ASI04,0.024064171122994662,0.24427929232727838,0.060658472345660644,1.0,0,None,None,None,0.23886837135989608
aiuc_1:C001,owasp_agentic:ASI05,0.0773739742086753,0.6852794040394653,0.10137688578492947,0.0,0,None,None,None,0.40264600439873083
aiuc_1:C001,owasp_agentic:ASI06,0.061026352288488246,0.2777881629943406,0.06703617741504254,0.0,0,None,None,None,0.387633834873768
aiuc_1:C001,owasp_agentic:ASI07,0.0,0.34621244150490943,0.012595017323737615,0.0,0,None,None,None,0.21346885919619418
aiuc_1:C001,owasp_agentic:ASI08,0.06925207756232692,0.7226068065487087,0.02356772114372905,1.0,0,None,None,None,0.3987409711444413
aiuc_1:C001,owasp_agentic:ASI09,0.055498458376156135,0.39580313230420217,0.016720969243339448,0.0,0,None,None,None,0.3451336403771661
aiuc_1:C001,owasp_agentic:ASI10,0.06378600823045263,0.8384472029783581,0.030590345939044868,1.0,0,None,None,None,0.3466375088981812
aiuc_1:C002,owasp_agentic:ASI01,0.16033254156769602,0.530378681729946,0.014595971640171118,1.0,1,Related,Secondary,VALID,0.4315277810748691
aiuc_1:C002,owasp_agentic:ASI02,0.0796019900497513,0.7397621075125712,0.004914194885511444,1.0,0,None,None,None,0.286791227680748
aiuc_1:C002,owasp_agentic:ASI03,0.07920792079207926,0.25870865606161586,0.011087589581604461,1.0,0,None,None,None,0.331273042833843
aiuc_1:C002,owasp_agentic:ASI04,0.090909090909091,0.21463675691784662,0.0011041548206540122,1.0,0,None,None,None,0.4261448477894051
aiuc_1:C002,owasp_agentic:ASI05,0.1647940074906369,0.7384367803943832,0.02373188740709454,1.0,1,Related,Secondary,VALID,0.4956163048914883
aiuc_1:C002,owasp_agentic:ASI06,0.08344923504867882,0.20312507051292372,0.005257488456395967,1.0,0,None,None,None,0.2752410428011214
aiuc_1:C002,owasp_agentic:ASI07,0.05772495755517829,0.5675395713649769,0.004630167061490629,0.0,0,None,None,None,0.357851340261152
aiuc_1:C002,owasp_agentic:ASI08,0.1180654338549077,0.7187675816302761,0.0031223895114823744,1.0,0,None,None,None,0.38585345512390584
aiuc_1:C002,owasp_agentic:ASI09,0.10980810234541569,0.2916465775669192,0.006718661075914197,1.0,0,None,None,None,0.421069590457788
aiuc_1:C002,owasp_agentic:ASI10,0.09968520461699888,0.7666934683472643,0.0127276699837038,1.0,0,None,None,None,0.32839334230207373
aiuc_1:C003,owasp_agentic:ASI01,0.13358302122347068,0.6713074096812457,0.025482893422166503,1.0,1,Related,Secondary,PREV,0.5070083976925344
aiuc_1:C003,owasp_agentic:ASI02,0.08855585831062678,0.7223875103402057,0.00703308609633828,0.0,0,None,None,None,0.3831505721021366
aiuc_1:C003,owasp_agentic:ASI03,0.09699453551912575,0.14993517570813558,0.049516262580956615,0.0,0,None,None,None,0.39630756976956144
aiuc_1:C003,owasp_agentic:ASI04,0.059612518628912106,0.23896195632229048,0.041790394979054034,0.0,0,None,None,None,0.271685417836266
aiuc_1:C003,owasp_agentic:ASI05,0.12500000000000014,0.8780788188834705,0.015559006691188617,1.0,0,None,None,None,0.4866112035094956
aiuc_1:C003,owasp_agentic:ASI06,0.11635220125786185,0.4127774805362782,0.039163880378985286,1.0,0,None,None,None,0.39643408323909696
aiuc_1:C003,owasp_agentic:ASI07,0.057251908396946605,0.5324351403128801,0.05404320970771418,0.0,0,None,None,None,0.35042943766007506
aiuc_1:C003,owasp_agentic:ASI08,0.14536741214057533,0.4762572381361085,0.013678037318760867,1.0,1,Related,Secondary,PREV,0.5441201529393176
aiuc_1:C003,owasp_agentic:ASI09,0.13551401869158872,0.49601042346621815,0.09434862164201864,1.0,1,Direct,Primary,PREV,0.5366440834182351
aiuc_1:C003,owasp_agentic:ASI10,0.10872027180067943,0.3970578137805009,0.015581142350841598,1.0,0,None,None,None,0.4405209485727052
aiuc_1:C004,owasp_agentic:ASI01,0.1319261213720318,0.4606217986709981,0.00884704662634823,1.0,1,Related,Secondary,PREV,0.5599777405381381
aiuc_1:C004,owasp_agentic:ASI02,0.095029239766082,0.7160547231323077,0.0,0.0,0,None,None,None,0.38144396287370064
aiuc_1:C004,owasp_agentic:ASI03,0.11721068249258178,0.2395929872923001,0.0045318756208687465,0.0,0,None,None,None,0.46850255600858487
aiuc_1:C004,owasp_agentic:ASI04,0.07131280388978932,0.3608557156782117,0.0,0.0,0,None,None,None,0.2981137280777494
aiuc_1:C004,owasp_agentic:ASI05,0.1321279554937415,0.9075802295878416,0.008489683966243325,1.0,1,Related,Secondary,PREV,0.5633497921139687
aiuc_1:C004,owasp_agentic:ASI06,0.11298482293423288,0.36381150472653984,0.0,1.0,0,None,None,None,0.44682087640527934
aiuc_1:C004,owasp_agentic:ASI07,0.07234042553191491,0.6761859788386835,0.004880871591166086,0.0,0,None,None,None,0.3566531275052041
aiuc_1:C004,owasp_agentic:ASI08,0.11352253756260451,0.5277828300960649,0.0,1.0,0,None,None,None,0.40803329010568
aiuc_1:C004,owasp_agentic:ASI09,0.11218335343787694,0.3502531182067892,0.0,1.0,0,None,None,None,0.4772284850879389
aiuc_1:C004,owasp_agentic:ASI10,0.12333736396614274,0.26977368776477484,0.01521619532996896,1.0,0,None,None,None,0.49148916948556404
aiuc_1:C005,owasp_agentic:ASI01,0.1141374837872893,0.4538525417213233,0.0076793593450058635,1.0,0,None,None,None,0.44052096265861224
aiuc_1:C005,owasp_agentic:ASI02,0.09489051094890526,0.7260453709852752,0.00809724606545543,0.0,0,None,None,None,0.3319034051773159
aiuc_1:C005,owasp_agentic:ASI03,0.09593023255813966,0.21778222755332388,0.029526221030537852,0.0,0,None,None,None,0.3575695781137318
aiuc_1:C005,owasp_agentic:ASI04,0.06089743589743594,0.45064486030382095,0.0,0.0,0,None,None,None,0.3466897961140213
aiuc_1:C005,owasp_agentic:ASI05,0.1256906077348068,0.8808910135364845,0.015361202637596877,1.0,1,Related,Secondary,PREV,0.5520891403209647
aiuc_1:C005,owasp_agentic:ASI06,0.10350584307178651,0.17191254768794073,0.007668185421321894,1.0,0,None,None,None,0.33650220786924934
aiuc_1:C005,owasp_agentic:ASI07,0.06315789473684214,0.4856008288202196,0.0037203287633370045,0.0,0,None,None,None,0.33621304675750885
aiuc_1:C005,owasp_agentic:ASI08,0.11148086522462583,0.6579041501524372,0.0,1.0,0,None,None,None,0.42427439339761847
aiuc_1:C005,owasp_agentic:ASI09,0.12560975609756098,0.3534462545989807,0.008136301713096065,1.0,1,Related,Secondary,PREV,0.4938284552173921
aiuc_1:C005,owasp_agentic:ASI10,0.09669811320754718,0.5661049665362805,0.014119290693941645,1.0,0,None,None,None,0.39590045126009
aiuc_1:C006,owasp_agentic:ASI01,0.11757425742574266,0.577063044749669,0.0557122345196861,1.0,1,Related,Secondary,PREV,0.4886024016848744
aiuc_1:C006,owasp_agentic:ASI02,0.10584958217270211,0.8113513929196441,0.09064890058866276,0.0,0,None,None,None,0.4045830672138506
aiuc_1:C006,owasp_agentic:ASI03,0.10679611650485453,0.27907208328362826,0.004634344999384428,0.0,0,None,None,None,0.38042256857630957
aiuc_1:C006,owasp_agentic:ASI04,0.07786259541984737,0.44190616753366957,0.08381080480589476,0.0,0,None,None,None,0.3481025197969345
aiuc_1:C006,owasp_agentic:ASI05,0.09973404255319163,0.8331656256172666,0.10584589074411827,1.0,1,Direct,Primary,PREV,0.507125091128075
aiuc_1:C006,owasp_agentic:ASI06,0.1316211878009633,0.28120067256896436,0.05662801790798016,1.0,0,None,None,None,0.4231910301703642
aiuc_1:C006,owasp_agentic:ASI07,0.07226562500000004,0.7127871273954591,0.05933985222630465,0.0,0,None,None,None,0.3102782808327703
aiuc_1:C006,owasp_agentic:ASI08,0.10730948678071556,0.46454643922825545,0.014058192436046307,1.0,0,None,None,None,0.3556785016583818
aiuc_1:C006,owasp_agentic:ASI09,0.12050984936268827,0.18379770960285882,0.07049989276896765,1.0,1,Related,Secondary,PREV,0.4589519660278285
aiuc_1:C006,owasp_agentic:ASI10,0.11314285714285714,0.36985421664752965,0.010918062083468738,1.0,0,None,None,None,0.37491278625368435
aiuc_1:C007,owasp_agentic:ASI01,0.08513341804320207,0.6517465834419222,0.004442034640184007,1.0,0,None,None,None,0.33194339703324094
aiuc_1:C007,owasp_agentic:ASI02,0.11194029850746284,0.7027789411157852,0.02253246893995049,1.0,0,None,None,None,0.47067638046252436
aiuc_1:C007,owasp_agentic:ASI03,0.08393632416787275,0.25382239602871504,0.022804107277808995,0.0,0,None,None,None,0.31804152799663654
aiuc_1:C007,owasp_agentic:ASI04,0.07704918032786892,0.21953531847035335,0.012522739943563087,0.0,0,None,None,None,0.3781932846143058
aiuc_1:C007,owasp_agentic:ASI05,0.08144192256341795,0.8148129480212287,0.006556381086886771,0.0,0,None,None,None,0.30915411985893054
aiuc_1:C007,owasp_agentic:ASI06,0.0807248764415158,0.213079444084409,0.017842964903118604,0.0,0,None,None,None,0.32549115676771895
aiuc_1:C007,owasp_agentic:ASI07,0.05932203389830513,0.2581369722403681,0.013754369262156566,0.0,0,None,None,None,0.3375349282869845
aiuc_1:C007,owasp_agentic:ASI08,0.11616161616161638,0.6888663598803473,0.010879689022290763,1.0,1,Related,Secondary,GATE,0.5708117922594812
aiuc_1:C007,owasp_agentic:ASI09,0.11138014527845035,0.6187734910425646,0.028500469322191517,1.0,1,Direct,Primary,GATE,0.5678819170701881
aiuc_1:C007,owasp_agentic:ASI10,0.1077844311377246,0.6132010042090511,0.01824089300013213,1.0,1,Related,Secondary,GATE,0.5474301982243297
aiuc_1:C008,owasp_agentic:ASI01,0.10939510939510945,0.6024649012053042,0.005818911061651568,1.0,0,None,None,None,0.37947108279572034
aiuc_1:C008,owasp_agentic:ASI02,0.09288824383164018,0.6372018221879375,0.0106716028076051,1.0,0,None,None,None,0.30805753295935007
aiuc_1:C008,owasp_agentic:ASI03,0.10029069767441873,0.1887825387573976,0.0185941801878175,1.0,0,None,None,None,0.38661758376367433
aiuc_1:C008,owasp_agentic:ASI04,0.07779578606158838,0.23045698844864995,0.002092572339336504,1.0,0,None,None,None,0.3406902565695896
aiuc_1:C008,owasp_agentic:ASI05,0.12672176308539962,0.857886300470752,0.016679139690582614,1.0,0,None,None,None,0.38304872424284353
aiuc_1:C008,owasp_agentic:ASI06,0.10116086235489236,0.29135828057563773,0.00937019318093242,1.0,0,None,None,None,0.39148822880421064
aiuc_1:C008,owasp_agentic:ASI07,0.08085106382978725,0.37120841455021875,0.005182656875651201,1.0,0,None,None,None,0.4034212441019009
aiuc_1:C008,owasp_agentic:ASI08,0.08225806451612916,0.635413179049338,0.00423923164685271,1.0,0,None,None,None,0.284664086693846
aiuc_1:C008,owasp_agentic:ASI09,0.09069493521790341,0.41374289570766093,0.08113129506801299,1.0,0,None,None,None,0.3483586304201793
